fips,year,y,y0hat,tau_hat
36011,1991,6.61210624299644,6.69252202268451,-0.0804157796880682
36011,1992,6.54345323067757,6.71129839929193,-0.167845168614364
36011,1993,6.5266282397736,6.70775011148219,-0.18112187170859
36011,1994,6.61059249032791,6.72043913517521,-0.109846644847302
36011,1995,6.67267688405182,6.75430279431105,-0.0816259102592243
36011,1996,6.69362857858504,6.77675970062943,-0.0831311220443869
36011,1997,6.60376376138083,6.78616454776689,-0.182400786386059
36011,1998,6.39859496428794,6.75562531907863,-0.357030354790692
36011,1999,6.59714573111976,6.79466737165555,-0.197521640535787
36013,1977,7.4299045117294,7.42412577769632,0.00577873403307638
36013,1978,7.5017105773702,7.51064548746998,-0.00893491009978398
36013,1979,7.55198243427897,7.55056799150273,0.00141444277623659
36013,1980,7.49606644994202,7.47844141555161,0.0176250343904094
36013,1981,7.43770929198147,7.45840796940133,-0.020698677419861
36013,1982,7.53120334963074,7.53875631558276,-0.00755296595202015
36013,1983,7.49695293956096,7.48846064277874,0.00849229678221786
36013,1984,7.54266023251991,7.5508584808845,-0.00819824836459127
36013,1985,7.59916756967264,7.58709327600296,0.0120742936696825
36013,1986,7.7252641317923,7.5265605314136,0.198703600378704
36013,1987,7.74896132646452,7.52126725999183,0.227694066472687
36013,1988,7.68223746182032,7.71552878916864,-0.0332913273483193
36013,1989,7.71621141964201,7.63252254563159,0.0836888740104227
