b,dgp_num,N,T0,twfe,parallel_trends,ar_error_term,instrument_noise,estimator,rel_year,estimate,std.error,ci_lower,ci_upper,selected_p,true_te
20,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.296441383252492,0.1651395547803229,0.9727678558830593,1.620114910621925,NA,1
20,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.2250735902129406,0.12642823260083638,0.9772742543153012,1.47287292611058,NA,1
20,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.2133584530375985,0.1271760991399446,0.9640932987233068,1.4626236073518897,NA,1
20,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.2480688188478724,0.1303640743675224,1.0237838494249147,1.5035824046082162,NA,1
20,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.2058092771324052,0.17930097219788302,0.8543858292315369,1.5572327250332734,2,1
20,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,1.0742609247397918,0.14128923782963096,0.7973391071906011,1.3511827422889826,0,1
20,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1088008518763297,0.08720872386522363,0.9378717531004914,1.279729950652168,NA,1
20,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.1136390481396086,0.14379207795088145,0.831806575355881,1.3954715209233362,2,1
20,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.1136390481396086,0.14379207795088145,0.831806575355881,1.3954715209233362,2,1
21,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1025405157269617,0.16295314044306092,0.7831523604585623,1.421928670995361,NA,1
21,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.0515424517388487,0.129876482790674,0.7969845454691277,1.3061003580085695,NA,1
21,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.05515554959562,0.1299664104655074,0.8004213850832255,1.3098897141080146,NA,1
21,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.1142485386746752,0.1062401454673804,0.89852626809363,1.3224792237907408,NA,1
21,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.128520400790768,0.25700783416958756,0.6247943020737337,1.632246499507802,2,1
21,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9746935412599126,0.13007023416655716,0.7197605668327693,1.2296265156870558,0,1
21,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0681184806378032,0.09659956330152653,0.8787833365668113,1.2574536247087953,NA,1
21,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.1262388865481283,0.22205113408816363,0.6910186637353276,1.561459109360929,2,1
21,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.1262388865481283,0.22205113408816363,0.6910186637353276,1.561459109360929,2,1
22,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.8963666862556436,0.1633556510280729,0.5761896102406208,1.2165437622706663,NA,1
22,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.8478839693203368,0.12651408229363623,0.5999163680248099,1.0958515706158638,NA,1
22,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.8589091148608501,0.1269476224931664,0.6100917747742439,1.107726454947456,NA,1
22,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.8425032489464561,0.18340018997028984,0.5121532624001197,1.2019676212882242,NA,1
22,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.7701290757549993,0.11293162043929988,0.5487871669782243,0.9914709845317744,2,1
22,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.7990869626562858,0.14965006493782776,0.5057782250940631,1.0923957002185083,0,1
22,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.831312517311575,0.09663192815284012,0.6419139381320084,1.0207110964911417,NA,1
22,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.8603331835624973,0.11240265102982228,0.6400239875440457,1.080642379580949,2,1
22,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8603331835624973,0.11240265102982228,0.6400239875440457,1.080642379580949,2,1
23,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.360870220125121,0.15618210195471974,1.0547533002938705,1.6669871399563716,NA,1
23,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.0627464159012383,0.12068978481875288,0.8261944376564829,1.299298394145994,NA,1
23,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.0563143394135337,0.118540004245106,0.8239759310931257,1.2886527477339411,NA,1
23,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.3417455622242092,0.1703324046203939,1.1139055370942177,1.6755970752801812,NA,1
23,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.1300191792784158,0.23399431076648125,0.6713987575888396,1.588639600967992,2,1
23,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,1.1688252170266598,0.1454249448482529,0.8837975626703605,1.453852871382959,0,1
23,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0162138970947414,0.084343953455755,0.8508997483214616,1.1815280458680213,NA,1
23,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.1763324622956377,0.3012019716739869,0.5859765978146232,1.7666883267766518,2,1
23,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8864733623046446,0.09501420003609636,0.7002455302338957,1.0727011943753937,1,1
24,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1364768413004402,0.16050850062670877,0.8218801800720911,1.4510735025287893,NA,1
24,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.9298812281248308,0.126898320331735,0.6811605202746301,1.1786019359750313,NA,1
24,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9419079026906996,0.12788851180180363,0.6912464195591644,1.1925693858222348,NA,1
24,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.9785536940993904,0.14435611823381975,0.7481079362834611,1.2614916858376772,NA,1
24,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.7960959412379637,0.19403486954846605,0.41579458517804263,1.176397297297885,2,1
24,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9713489489475008,0.14905546020225752,0.6792056152520327,1.2634922826429689,0,1
24,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8769094695322769,0.09538357159957388,0.6899576691971121,1.0638612698674417,NA,1
24,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9978998610611712,0.14506186047312944,0.7135786145338374,1.2822211075885048,2,1
24,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9978998610611712,0.14506186047312944,0.7135786145338374,1.2822211075885048,2,1
25,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9438721271406176,0.16500414864026808,0.6204639958056923,1.2672802584755432,NA,1
25,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.7888844956514234,0.12806534107888276,0.5378764271368132,1.0398925641660337,NA,1
25,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.7869206473477923,0.12803527960865077,0.5359714993148368,1.037869795380748,NA,1
25,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.9295332525902744,0.1223135350307614,0.5663870581907615,1.1692677812505667,NA,1
25,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.6828996506065864,0.15024327589094552,0.38842824094101824,0.9773710602721546,2,1
25,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9868982398951972,0.14372940195290626,0.70519378854802,1.2686026912423742,0,1
25,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9213929390353972,0.0965622507277636,0.7321309276089807,1.110654950461814,NA,1
25,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.8016055812509096,0.13738835047437717,0.5323244143211303,1.070886748180689,2,1
25,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8016055812509096,0.13738835047437717,0.5323244143211303,1.070886748180689,2,1
26,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9785049851583166,0.17876574415092916,0.6281241266224955,1.3288858436941378,NA,1
26,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.1036255134221395,0.1356620548660109,0.8377278858847581,1.369523140959521,NA,1
26,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.0907034632180084,0.1368567285912078,0.822464275179241,1.3589426512567755,NA,1
26,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0168199167399352,0.11800719697797522,0.8551050544269598,1.2481140228167666,NA,1
26,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8069253534227765,0.22922743443575205,0.35764783766018604,1.2562028691853668,2,1
26,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.8451140596165068,0.15485879504131708,0.5415963986462554,1.1486317205867582,0,1
26,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0713919392976552,0.09714253567623324,0.880992569372238,1.2617913092230724,NA,1
26,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.0779337467132504,0.12754852016613025,0.8279386471876351,1.3279288462388656,2,1
26,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0779337467132504,0.12754852016613025,0.8279386471876351,1.3279288462388656,2,1
27,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9992249496864712,0.1741295263519866,0.6579310780365774,1.340518821336365,NA,1
27,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.9220476713624104,0.1381697274752535,0.6512350055109137,1.1928603372139073,NA,1
27,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.928510710923695,0.13858628899095976,0.6568815845014138,1.2001398373459762,NA,1
27,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.961776987442346,0.16066178893225777,0.6040346704208612,1.2766740937495713,NA,1
27,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.721144882280627,0.43124466605397993,-0.12407913171017626,1.5663688962714302,2,1
27,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9675508566570508,0.15860877849869956,0.6566833631677087,1.2784183501463926,0,1
27,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.01846606459767,0.11343018397857572,0.7961429039996616,1.2407892251956785,NA,1
27,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.170431584690646,0.40251434206164577,0.38150347424982023,1.9593596951314716,2,1
27,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8125818384483803,0.1231533836385936,0.5712012065167368,1.0539624703800237,1,1
28,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.0349638172424005,0.1724311984440348,0.6969986682920923,1.3729289661927089,NA,1
28,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.8548854622676241,0.1226662921012598,0.6144595297491549,1.0953113947860933,NA,1
28,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.8768653829632931,0.12300786575742736,0.6357699660787355,1.117960799847851,NA,1
28,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.733076462461977,0.2767097360974711,0.4860391816831012,1.2754275452130204,NA,1
28,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8501914144778401,0.1184044836813066,0.6181228908544186,1.0822599381012616,2,1
28,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.998483795771954,0.1486417976557906,0.7071512257693144,1.2898163657745938,0,1
28,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9183077424297502,0.09676608326537518,0.7286462192296148,1.1079692656298856,NA,1
28,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.7982705404297226,0.11572804988223062,0.5714435626605505,1.0250975181988946,2,1
28,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.7982705404297226,0.11572804988223062,0.5714435626605505,1.0250975181988946,2,1
29,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.0944494624120888,0.16623428595097586,0.7686302619481762,1.4202686628760015,NA,1
29,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.0926870762172207,0.12403283450406712,0.8495827205892492,1.3357914318451922,NA,1
29,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.0922753583817084,0.124515086568894,0.8482257887066762,1.3363249280567406,NA,1
29,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.1051889270596988,0.14070335992830357,0.7569855170094738,1.3809675125191738,NA,1
29,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.4033437901133408,0.34809249681665555,0.7210950330640726,2.0855925471626087,2,1
29,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,1.028257735291897,0.1588858821006908,0.7168471287226655,1.339668341861128,0,1
29,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1561815858964788,0.09174469108001183,0.9763619913796556,1.336001180413302,NA,1
29,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.131142454588017,0.17147010538657342,0.7950610480303332,1.4672238611457011,2,1
29,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0576141950859936,0.0967318941752529,0.868019682502498,1.247208707669489,1,1
30,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1888364337980166,0.16281510977219207,0.8697188186445202,1.507954048951513,NA,1
30,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.9369827485962724,0.11878521446231266,0.7041637282501395,1.1698017689424052,NA,1
30,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9199139289404062,0.12074370870050928,0.6832562598874081,1.1565715979934044,NA,1
30,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.9039846612647532,0.23389745571461135,0.6173526060679998,1.3624236744653917,NA,1
30,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8087084250727765,0.15654551514742962,0.5018848534425451,1.115531996703008,2,1
30,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,1.144105538163385,0.13287775765018442,0.8836699188225818,1.404541157504188,0,1
30,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9896452002219992,0.08733333241323664,0.8184718686920555,1.160818531751943,NA,1
30,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9020320687277192,0.1342594091996481,0.6388836266964091,1.1651805107590296,2,1
30,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9020320687277192,0.1342594091996481,0.6388836266964091,1.1651805107590296,2,1
31,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.5832013716478912,0.1704489501870598,1.249121429281254,1.9172813140145284,NA,1
31,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.2665100626522985,0.13086178918536306,1.010020955848987,1.52299916945561,NA,1
31,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.2728616861582165,0.1317198441543257,1.0146907916157382,1.5310325807006948,NA,1
31,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.2793118978743296,0.12669956363191423,1.0428844546535636,1.5276430425928815,NA,1
31,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,2.650729379515256,0.9043543735180372,0.8782273781586196,4.423231380871892,2,1
31,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,1.3940218934265685,0.1447619302060055,1.1102937238902968,1.67775006296284,0,1
31,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1980798564150492,0.09507876375620944,1.0117254794528787,1.3844342333772195,NA,1
31,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.238124352770598,0.17678747106238005,0.8916209094883332,1.584627796052863,2,1
31,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.238124352770598,0.17678747106238005,0.8916209094883332,1.584627796052863,2,1
32,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.025407167929644,0.1442378414371735,0.7427009987127839,1.308113337146504,NA,1
32,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.9493363401892724,0.12845573422708662,0.6975631011041826,1.201109579274362,NA,1
32,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.939756992690827,0.1291588749590788,0.6866055977710326,1.1929083876106217,NA,1
32,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.9871002692341428,0.04793525636919829,0.7869311173043004,1.0810533717177715,NA,1
32,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8351756434762249,0.138003050306112,0.5646946351195761,1.1056566518328736,2,1
32,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9236435533112132,0.1310753654087481,0.6667405578496397,1.1805465487727864,0,1
32,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9498580661432784,0.10154663688677318,0.7508266578452031,1.1488894744413538,NA,1
32,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9671917405532134,0.14459270269727997,0.6837900432665447,1.2505934378398822,2,1
32,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9671917405532134,0.14459270269727997,0.6837900432665447,1.2505934378398822,2,1
33,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.209434437603223,0.16322407155569132,0.8895152573540679,1.5293536178523779,NA,1
33,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.021849970667802,0.12787603644142362,0.7712129392426119,1.2724870020929924,NA,1
33,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.0201897314495534,0.12946754670972876,0.7664333398984852,1.2739461230006217,NA,1
33,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.025645473501955,0.19147898996351925,0.7508699683306008,1.4009442938304526,NA,1
33,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.9182479364907156,0.17313332285594693,0.5789128591693142,1.257583013812117,2,1
33,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,1.0768256809444898,0.14797889623991164,0.7867923738422735,1.366858988046706,0,1
33,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9983283579532134,0.09394662231634444,0.8141929782131783,1.1824637376932483,NA,1
33,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9507787487890378,0.13282662349665944,0.6904385667355852,1.2111189308424903,2,1
33,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9507787487890378,0.13282662349665944,0.6904385667355852,1.2111189308424903,2,1
34,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.8941119229816656,0.16382555623841563,0.573013832754371,1.2152100132089605,NA,1
34,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.9461151122614962,0.13269797884646453,0.6860270737224258,1.2062031508005666,NA,1
34,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9522237209838504,0.13429843909569691,0.6889987803562844,1.2154486616114162,NA,1
34,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.9372487560505188,0.14295315603873543,0.6835936211705259,1.21743694188644,NA,1
34,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.7156531844892963,0.14464092860616715,0.4321621737307794,0.9991441952478132,2,1
34,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.8459912580566814,0.14107868060687642,0.5694821250807742,1.1225003910325886,0,1
34,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.960050676514512,0.10153616553416864,0.7610397920675416,1.1590615609614825,NA,1
34,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.8659689545119724,0.1108830060654334,0.6486382626237229,1.083299646400222,2,1
34,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8659689545119724,0.1108830060654334,0.6486382626237229,1.083299646400222,2,1
35,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9380953086756084,0.16768783972689844,0.6094271428108874,1.2667634745403291,NA,1
35,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.9382518046570856,0.12808985894432273,0.6871956811262132,1.1893079281879582,NA,1
35,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9396290899598672,0.1275937890351501,0.6895452634509731,1.1897129164687614,NA,1
35,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.9466672406977948,0.08466675572417147,0.7078601443992707,1.1126140819171708,NA,1
35,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.9718374806236044,0.1456979262560813,0.6862747925395123,1.2574001687076963,2,1
35,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.8101897478628924,0.1375331481363219,0.5406297308352895,1.0797497648904957,0,1
35,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9053065722607966,0.09402416807171654,0.7210192028402321,1.089593941681361,NA,1
35,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9346190255369444,0.15419330628992248,0.6324001452086964,1.2368379058651926,2,1
35,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9346190255369444,0.15419330628992248,0.6324001452086964,1.2368379058651926,2,1
36,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.0525154100937884,0.16233342886701171,0.7343418895144453,1.3706889306731314,NA,1
36,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,1.1457822953629275,0.1253356565128421,0.900124408597757,1.391440182128098,NA,1
36,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.1380868440400154,0.12486335462051754,0.893354668983801,1.3828190190962295,NA,1
36,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.085700755140794,0.12089027983295854,0.9222101380177296,1.3226457036133927,NA,1
36,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.3000546619053217,0.24882858399522037,0.81235959895059,1.7877497248600531,2,1
36,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9306657806561808,0.14080489006711475,0.6546932672775142,1.206638294034847,0,1
36,1,300,4,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1305571306363376,0.08721735790884717,0.9596111091349973,1.301503152137678,NA,1
36,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.0760605216492776,0.11450960762490178,0.85162169070447,1.3004993525940851,2,1
36,1,300,4,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0760605216492776,0.11450960762490178,0.85162169070447,1.3004993525940851,2,1
37,1,300,4,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9643272096984388,0.1760583956570954,0.6192527542105317,1.3094016651863456,NA,1
37,1,300,4,TRUE,TRUE,FALSE,1,TWFE,0,0.902738461713429,0.13032718558888615,0.647297177959212,1.158179745467646,NA,1
37,1,300,4,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.8989488635483478,0.13108391386882445,0.6420243923654518,1.1558733347312438,NA,1
37,1,300,4,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.7171147884430534,0.1267842317969122,0.5102145605077016,0.9656118827650012,NA,1
37,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.99136806587564,0.17085258267460723,0.6565031571677579,1.326232974583522,2,1
37,1,300,4,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.912946204713618,0.16823792402630725,0.58320593278827,1.242686476638966,0,1
